AAR,BYDEL,ALDER,CIVST,KOEN,PERSONER
2015,2,49,L,2,1
2015,2,49,O,1,3
2015,2,49,O,2,1
2015,2,49,P,1,7
2015,2,49,P,2,2
2015,2,49,U,1,191
2015,2,49,U,2,174
2015,2,50,E,1,2
2015,2,50,E,2,6
2015,2,50,F,1,82
2015,2,50,F,2,111
2015,2,50,G,1,197
2015,2,50,G,2,187
2015,2,50,O,1,2
2015,2,50,O,2,2
2015,2,50,P,1,3
2015,2,50,P,2,3
2015,2,50,U,1,171
2015,2,50,U,2,152
2015,2,51,E,2,9
2015,2,51,F,1,96
2015,2,51,F,2,92
2015,2,51,G,1,174
2015,2,51,G,2,180
2015,2,51,O,2,1
2015,2,51,P,1,11
2015,2,51,P,2,4
2015,2,51,U,1,142
2015,2,51,U,2,151
2015,2,52,E,1,1
2015,2,52,E,2,7
2015,2,52,F,1,72
2015,2,52,F,2,99
2015,2,52,G,1,194
2015,2,52,G,2,147
2015,2,52,O,1,3
2015,2,52,P,1,2
2015,2,52,P,2,3
2015,2,52,U,1,146
2015,2,52,U,2,136
2015,2,53,E,1,4
2015,2,53,E,2,10
2015,2,53,F,1,70
2015,2,53,F,2,104
2015,2,53,G,1,175
2015,2,53,G,2,165
2015,2,53,O,2,1
2015,2,53,P,1,7
2015,2,53,P,2,3
2015,2,53,U,1,137
2015,2,53,U,2,123
2015,2,54,E,1,3
2015,2,54,E,2,12
2015,2,54,F,1,70
2015,2,54,F,2,83
2015,2,54,G,1,154
2015,2,54,G,2,151
2015,2,54,L,1,1
2015,2,54,O,1,1
2015,2,54,O,2,1
2015,2,54,P,1,9
2015,2,54,P,2,3
2015,2,54,U,1,123
2015,2,54,U,2,132
2015,2,55,E,1,4
2015,2,55,E,2,5
2015,2,55,F,1,64
2015,2,55,F,2,88
2015,2,55,G,1,168
2015,2,55,G,2,147
2015,2,55,L,1,1
2015,2,55,P,1,2
2015,2,55,P,2,2
2015,2,55,U,1,117
2015,2,55,U,2,90
2015,2,56,E,1,5
2015,2,56,E,2,12
2015,2,56,F,1,53
2015,2,56,F,2,91
2015,2,56,G,1,144
2015,2,56,G,2,118
2015,2,56,L,1,1
2015,2,56,O,1,1
2015,2,56,P,1,5
2015,2,56,P,2,3
2015,2,56,U,1,111
2015,2,56,U,2,128
2015,2,57,E,1,3
2015,2,57,E,2,12
2015,2,57,F,1,46
2015,2,57,F,2,84
2015,2,57,G,1,147
2015,2,57,G,2,162
2015,2,57,L,2,1
2015,2,57,O,1,1
2015,2,57,O,2,1
2015,2,57,P,1,6
2015,2,57,P,2,1
2015,2,57,U,1,98
2015,2,57,U,2,91
2015,2,58,E,1,2
2015,2,58,E,2,11
2015,2,58,F,1,58
2015,2,58,F,2,88
2015,2,58,G,1,163
2015,2,58,G,2,131
2015,2,58,O,1,2
2015,2,58,O,2,2
2015,2,58,P,1,4
2015,2,58,P,2,2
2015,2,58,U,1,103
2015,2,58,U,2,99
2015,2,59,E,1,6
2015,2,59,E,2,17
2015,2,59,F,1,53
2015,2,59,F,2,109
2015,2,59,G,1,140
2015,2,59,G,2,156
2015,2,59,P,1,7
2015,2,59,U,1,111
2015,2,59,U,2,80
2015,2,60,E,1,6
2015,2,60,E,2,20
2015,2,60,F,1,69
2015,2,60,F,2,89
2015,2,60,G,1,147
2015,2,60,G,2,151
2015,2,60,L,1,1
2015,2,60,O,2,1
2015,2,60,P,1,4
2015,2,60,P,2,2
2015,2,60,U,1,76
2015,2,60,U,2,88
2015,2,61,E,1,6
2015,2,61,E,2,14
2015,2,61,F,1,49
2015,2,61,F,2,96
2015,2,61,G,1,141
2015,2,61,G,2,155
2015,2,61,O,1,1
2015,2,61,O,2,2
2015,2,61,P,1,4
2015,2,61,P,2,3
2015,2,61,U,1,88
2015,2,61,U,2,77
2015,2,62,E,1,10
2015,2,62,E,2,25
2015,2,62,F,1,57
2015,2,62,F,2,89
2015,2,62,G,1,151
2015,2,62,G,2,157
2015,2,62,L,2,1
2015,2,62,O,2,2
2015,2,62,P,1,3
2015,2,62,P,2,3
2015,2,62,U,1,85
2015,2,62,U,2,80
2015,2,63,E,1,11
2015,2,63,E,2,29
2015,2,63,F,1,46
2015,2,63,F,2,93
2015,2,63,G,1,144
2015,2,63,G,2,133
2015,2,63,L,1,1
2015,2,63,O,1,1
2015,2,63,P,1,1
2015,2,63,U,1,79
2015,2,63,U,2,77
2015,2,64,E,1,9
2015,2,64,E,2,24
2015,2,64,F,1,64
2015,2,64,F,2,101
2015,2,64,G,1,162
2015,2,64,G,2,142
2015,2,64,O,1,3
2015,2,64,O,2,1
2015,2,64,P,1,3
2015,2,64,P,2,3
2015,2,64,U,1,63
2015,2,64,U,2,64
2015,2,65,E,1,3
2015,2,65,E,2,31
2015,2,65,F,1,60
2015,2,65,F,2,110
2015,2,65,G,1,137
2015,2,65,G,2,128
2015,2,65,L,2,2
2015,2,65,O,2,1
2015,2,65,P,1,3
2015,2,65,P,2,4
2015,2,65,U,1,58
2015,2,65,U,2,52
2015,2,66,E,1,11
2015,2,66,E,2,29
2015,2,66,F,1,55
2015,2,66,F,2,106
2015,2,66,G,1,161
2015,2,66,G,2,136
2015,2,66,O,1,1
2015,2,66,P,1,1
2015,2,66,P,2,4
2015,2,66,U,1,61
2015,2,66,U,2,64
2015,2,67,E,1,19
2015,2,67,E,2,34
2015,2,67,F,1,76
2015,2,67,F,2,117
2015,2,67,G,1,157
2015,2,67,G,2,128
2015,2,67,L,2,1
2015,2,67,O,1,1
2015,2,67,P,1,2
2015,2,67,U,1,53
2015,2,67,U,2,62
2015,2,68,E,1,7
2015,2,68,E,2,56
2015,2,68,F,1,75
2015,2,68,F,2,134
2015,2,68,G,1,149
2015,2,68,G,2,139
2015,2,68,L,1,1
2015,2,68,O,1,1
2015,2,68,O,2,2
2015,2,68,P,1,5
2015,2,68,U,1,54
2015,2,68,U,2,56
2015,2,69,E,1,11
2015,2,69,E,2,47
2015,2,69,F,1,64
2015,2,69,F,2,114
2015,2,69,G,1,169
2015,2,69,G,2,115
2015,2,69,L,1,1
2015,2,69,P,1,2
2015,2,69,U,1,48
2015,2,69,U,2,52
2015,2,70,E,1,16
2015,2,70,E,2,49
2015,2,70,F,1,49
2015,2,70,F,2,111
2015,2,70,G,1,134
2015,2,70,G,2,145
2015,2,70,L,1,1
2015,2,70,O,2,1
2015,2,70,P,1,2
2015,2,70,P,2,1
2015,2,70,U,1,38
2015,2,70,U,2,45
2015,2,71,E,1,13
2015,2,71,E,2,47
2015,2,71,F,1,48
2015,2,71,F,2,125
2015,2,71,G,1,121
2015,2,71,G,2,91
2015,2,71,L,1,1
2015,2,71,O,2,2
2015,2,71,P,1,1
2015,2,71,U,1,41
2015,2,71,U,2,47
2015,2,72,E,1,6
2015,2,72,E,2,43
2015,2,72,F,1,48
2015,2,72,F,2,77
2015,2,72,G,1,111
2015,2,72,G,2,79
2015,2,72,P,1,4
2015,2,72,U,1,27
2015,2,72,U,2,29
2015,2,73,E,1,15
2015,2,73,E,2,48
2015,2,73,F,1,33
2015,2,73,F,2,74
2015,2,73,G,1,96
2015,2,73,G,2,92
2015,2,73,L,2,1
2015,2,73,P,1,1
2015,2,73,U,1,24
2015,2,73,U,2,23
2015,2,74,E,1,10
2015,2,74,E,2,60
2015,2,74,F,1,45
2015,2,74,F,2,59
2015,2,74,G,1,93
2015,2,74,G,2,74
2015,2,74,L,2,2
2015,2,74,O,2,1
2015,2,74,P,2,1
2015,2,74,U,1,16
2015,2,74,U,2,27
2015,2,75,E,1,23
2015,2,75,E,2,58
2015,2,75,F,1,27
2015,2,75,F,2,64
2015,2,75,G,1,88
2015,2,75,G,2,53
2015,2,75,O,1,1
2015,2,75,P,1,1
2015,2,75,U,1,17
2015,2,75,U,2,21
2015,2,76,E,1,13
2015,2,76,E,2,50
2015,2,76,F,1,43
2015,2,76,F,2,57
2015,2,76,G,1,80
2015,2,76,G,2,39
2015,2,76,L,1,1
2015,2,76,O,1,1
2015,2,76,P,2,2
2015,2,76,U,1,14
2015,2,76,U,2,22
2015,2,77,E,1,9
2015,2,77,E,2,45
2015,2,77,F,1,17
2015,2,77,F,2,42
2015,2,77,G,1,55
2015,2,77,G,2,47
2015,2,77,O,1,1
2015,2,77,O,2,1
2015,2,77,P,1,2
2015,2,77,U,1,19
2015,2,77,U,2,13
2015,2,78,E,1,15
2015,2,78,E,2,58
2015,2,78,F,1,15
2015,2,78,F,2,44
2015,2,78,G,1,54
2015,2,78,G,2,36
2015,2,78,L,1,1
2015,2,78,U,1,11
2015,2,78,U,2,12
2015,2,79,E,1,11
2015,2,79,E,2,38
2015,2,79,F,1,21
2015,2,79,F,2,40
2015,2,79,G,1,41
2015,2,79,G,2,42
2015,2,79,U,1,7
2015,2,79,U,2,15
2015,2,80,E,1,14
2015,2,80,E,2,66
2015,2,80,F,1,16
2015,2,80,F,2,30
2015,2,80,G,1,39
2015,2,80,G,2,28
2015,2,80,P,2,1
2015,2,80,U,1,10
2015,2,80,U,2,8
2015,2,81,E,1,11
2015,2,81,E,2,50
2015,2,81,F,1,21
2015,2,81,F,2,37
2015,2,81,G,1,37
2015,2,81,G,2,19
2015,2,81,U,1,9
2015,2,81,U,2,8
2015,2,82,E,1,21
2015,2,82,E,2,54
2015,2,82,F,1,13
2015,2,82,F,2,32
2015,2,82,G,1,32
2015,2,82,G,2,24
2015,2,82,U,1,3
2015,2,82,U,2,14
2015,2,83,E,1,11
2015,2,83,E,2,63
2015,2,83,F,1,11
2015,2,83,F,2,32
2015,2,83,G,1,29
2015,2,83,G,2,14
2015,2,83,U,1,4
2015,2,83,U,2,13
2015,2,84,E,1,10
2015,2,84,E,2,58
2015,2,84,F,1,10
2015,2,84,F,2,31
2015,2,84,G,1,27
2015,2,84,G,2,11
2015,2,84,L,2,1
2015,2,84,U,1,6
2015,2,84,U,2,12
2015,2,85,E,1,7
2015,2,85,E,2,64
2015,2,85,F,1,7
2015,2,85,F,2,10
2015,2,85,G,1,18
2015,2,85,G,2,15
2015,2,85,P,1,1
2015,2,85,U,1,3
2015,2,85,U,2,8
2015,2,86,E,1,16
2015,2,86,E,2,61
2015,2,86,F,1,7
2015,2,86,F,2,19
2015,2,86,G,1,21
2015,2,86,G,2,11
2015,2,86,U,1,5
2015,2,86,U,2,18
2015,2,87,E,1,13
2015,2,87,E,2,62
2015,2,87,F,1,1
2015,2,87,F,2,6
2015,2,87,G,1,17
2015,2,87,G,2,10
2015,2,87,P,2,1
2015,2,87,U,1,1
2015,2,87,U,2,19
2015,2,88,E,1,14
2015,2,88,E,2,58
2015,2,88,F,1,4
2015,2,88,F,2,9
2015,2,88,G,1,6
2015,2,88,G,2,4
2015,2,88,U,1,2
2015,2,88,U,2,12
2015,2,89,E,1,12
2015,2,89,E,2,52
2015,2,89,F,1,2
2015,2,89,F,2,11
2015,2,89,G,1,12
2015,2,89,G,2,6
2015,2,89,U,1,3
2015,2,89,U,2,9
2015,2,90,E,1,7
2015,2,90,E,2,35
2015,2,90,F,1,3
2015,2,90,F,2,11
2015,2,90,G,1,11
2015,2,90,G,2,14
2015,2,90,U,2,9
2015,2,91,E,1,7
2015,2,91,E,2,38
2015,2,91,F,1,2
2015,2,91,F,2,6
2015,2,91,G,1,2
2015,2,91,G,2,4
2015,2,91,U,2,9
2015,2,92,E,1,6
2015,2,92,E,2,31
2015,2,92,F,2,5
2015,2,92,G,1,9
2015,2,92,G,2,3
2015,2,92,U,1,2
2015,2,92,U,2,8
2015,2,93,E,1,8
2015,2,93,E,2,50
2015,2,93,F,1,2
2015,2,93,F,2,9
2015,2,93,G,1,5
2015,2,93,G,2,3
2015,2,93,U,1,2
2015,2,93,U,2,8
2015,2,94,E,1,3
2015,2,94,E,2,24
2015,2,94,F,1,1
2015,2,94,F,2,10
2015,2,94,G,1,4
2015,2,94,G,2,1
2015,2,94,U,1,1
2015,2,94,U,2,5
2015,2,95,E,1,4
2015,2,95,E,2,21
2015,2,95,F,1,3
2015,2,95,F,2,2
2015,2,95,G,1,2
2015,2,95,G,2,1
2015,2,95,U,2,1
2015,2,96,E,1,3
2015,2,96,E,2,16
2015,2,96,F,2,3
2015,2,96,G,1,1
2015,2,96,U,2,3
2015,2,97,E,1,6
2015,2,97,E,2,10
2015,2,97,F,2,2
2015,2,97,G,1,1
2015,2,97,G,2,1
2015,2,97,U,2,1
2015,2,98,E,1,2
2015,2,98,E,2,13
2015,2,98,F,2,2
2015,2,98,U,2,1
2015,2,99,E,2,6
2015,2,99,F,2,1
2015,2,100,E,1,3
2015,2,100,E,2,3
2015,2,100,F,1,1
2015,2,102,E,2,3
2015,2,103,E,2,3
2015,3,0,U,1,668
2015,3,0,U,2,633
2015,3,1,U,1,536
2015,3,1,U,2,515
2015,3,2,U,1,513
2015,3,2,U,2,467
2015,3,3,U,1,472
2015,3,3,U,2,426
2015,3,4,U,1,420
2015,3,4,U,2,430
2015,3,5,U,1,378
2015,3,5,U,2,345
2015,3,6,U,1,349
2015,3,6,U,2,380
2015,3,7,U,1,347
2015,3,7,U,2,317
2015,3,8,U,1,304
2015,3,8,U,2,298
2015,3,9,U,1,277
2015,3,9,U,2,295
2015,3,10,U,1,283
2015,3,10,U,2,296
2015,3,11,U,1,270
2015,3,11,U,2,293
2015,3,12,U,1,276
2015,3,12,U,2,278
2015,3,13,U,1,289
2015,3,13,U,2,266
2015,3,14,U,1,280
2015,3,14,U,2,300
2015,3,15,U,1,270
2015,3,15,U,2,267
2015,3,16,U,1,274
2015,3,16,U,2,259
2015,3,17,U,1,267
2015,3,17,U,2,299
2015,3,18,U,1,282
2015,3,18,U,2,311
2015,3,19,G,1,1
2015,3,19,G,2,1
2015,3,19,U,1,298
2015,3,19,U,2,368
2015,3,20,G,2,5
2015,3,20,U,1,467
2015,3,20,U,2,613
2015,3,21,F,1,1
2015,3,21,F,2,1
2015,3,21,G,1,2
2015,3,21,G,2,9
2015,3,21,U,1,734
2015,3,21,U,2,1024
2015,3,22,G,1,4
2015,3,22,G,2,21
2015,3,22,O,2,1
2015,3,22,U,1,980
2015,3,22,U,2,1304
2015,3,23,F,1,1
2015,3,23,F,2,1
2015,3,23,G,1,13
2015,3,23,G,2,24
2015,3,23,O,2,1
2015,3,23,U,1,1248
2015,3,23,U,2,1502
2015,3,24,F,1,2
2015,3,24,F,2,1
2015,3,24,G,1,11
2015,3,24,G,2,23
2015,3,24,U,1,1347
2015,3,24,U,2,1639
2015,3,25,F,1,1
2015,3,25,F,2,12
2015,3,25,G,1,24
2015,3,25,G,2,54
2015,3,25,O,1,1
2015,3,25,U,1,1415
2015,3,25,U,2,1652
2015,3,26,F,1,3
2015,3,26,F,2,4
2015,3,26,G,1,53
2015,3,26,G,2,92
2015,3,26,O,1,1
2015,3,26,P,2,2
2015,3,26,U,1,1386
2015,3,26,U,2,1608
2015,3,27,F,1,1
2015,3,27,F,2,10
2015,3,27,G,1,68
2015,3,27,G,2,132
2015,3,27,P,2,2
2015,3,27,U,1,1308
2015,3,27,U,2,1439
2015,3,28,F,1,6
2015,3,28,F,2,12
2015,3,28,G,1,81
2015,3,28,G,2,134
2015,3,28,O,1,1
2015,3,28,U,1,1293
2015,3,28,U,2,1318
2015,3,29,F,1,8
2015,3,29,F,2,24
2015,3,29,G,1,130
2015,3,29,G,2,219
2015,3,29,P,1,1
2015,3,29,P,2,1
2015,3,29,U,1,1153
2015,3,29,U,2,1219
2015,3,30,E,2,2
2015,3,30,F,1,15
2015,3,30,F,2,28
2015,3,30,G,1,164
2015,3,30,G,2,206
2015,3,30,O,2,2
2015,3,30,P,1,1
2015,3,30,P,2,5
2015,3,30,U,1,1024
2015,3,30,U,2,988
2015,3,31,E,2,2
2015,3,31,F,1,11
2015,3,31,F,2,21
2015,3,31,G,1,197
2015,3,31,G,2,211
2015,3,31,O,1,1
2015,3,31,O,2,2
2015,3,31,P,1,4
2015,3,31,P,2,1
2015,3,31,U,1,905
2015,3,31,U,2,805
2015,3,32,E,2,1
2015,3,32,F,1,13
2015,3,32,F,2,27
2015,3,32,G,1,204
2015,3,32,G,2,234
2015,3,32,O,1,1
2015,3,32,P,1,3
2015,3,32,P,2,4
2015,3,32,U,1,775
2015,3,32,U,2,690
2015,3,33,E,2,1
2015,3,33,F,1,21
2015,3,33,F,2,64
2015,3,33,G,1,216
2015,3,33,G,2,243
2015,3,33,O,1,1
2015,3,33,P,1,4
2015,3,33,P,2,1
2015,3,33,U,1,699
2015,3,33,U,2,553
2015,3,34,E,2,2
2015,3,34,F,1,25
2015,3,34,F,2,45
2015,3,34,G,1,214
2015,3,34,G,2,235
2015,3,34,O,1,1
2015,3,34,U,1,613
2015,3,34,U,2,519
2015,3,35,E,1,2
2015,3,35,E,2,1
2015,3,35,F,1,34
2015,3,35,F,2,51
2015,3,35,G,1,199
2015,3,35,G,2,204
2015,3,35,O,1,2
2015,3,35,O,2,4
2015,3,35,P,1,1
2015,3,35,P,2,1
2015,3,35,U,1,544
2015,3,35,U,2,457
2015,3,36,E,2,1
2015,3,36,F,1,37
2015,3,36,F,2,59
2015,3,36,G,1,211
2015,3,36,G,2,235
2015,3,36,O,1,1
2015,3,36,O,2,3
2015,3,36,P,1,1
2015,3,36,P,2,2
2015,3,36,U,1,460
2015,3,36,U,2,385
2015,3,37,E,1,3
2015,3,37,E,2,3
2015,3,37,F,1,49
2015,3,37,F,2,67
2015,3,37,G,1,184
2015,3,37,G,2,211
2015,3,37,O,2,3
2015,3,37,P,1,1
2015,3,37,P,2,1
2015,3,37,U,1,421
2015,3,37,U,2,344
2015,3,38,E,1,2
2015,3,38,E,2,2
2015,3,38,F,1,41
2015,3,38,F,2,55
2015,3,38,G,1,187
2015,3,38,G,2,193
2015,3,38,O,1,2
2015,3,38,O,2,1
2015,3,38,P,1,1
2015,3,38,P,2,1
2015,3,38,U,1,368
2015,3,38,U,2,303
2015,3,39,E,2,3
2015,3,39,F,1,45
2015,3,39,F,2,76
2015,3,39,G,1,186
2015,3,39,G,2,198
2015,3,39,O,1,2
2015,3,39,O,2,5
2015,3,39,P,1,1
2015,3,39,P,2,2
2015,3,39,U,1,370
2015,3,39,U,2,253
2015,3,40,E,1,2
2015,3,40,E,2,1
2015,3,40,F,1,60
2015,3,40,F,2,79
2015,3,40,G,1,179
2015,3,40,G,2,198
2015,3,40,O,1,2
2015,3,40,O,2,3
2015,3,40,P,1,3
2015,3,40,P,2,2
2015,3,40,U,1,325
2015,3,40,U,2,225
2015,3,41,E,1,1
2015,3,41,E,2,4
2015,3,41,F,1,47
2015,3,41,F,2,78
2015,3,41,G,1,180
2015,3,41,G,2,188
2015,3,41,O,1,5
2015,3,41,P,1,2
2015,3,41,P,2,2
2015,3,41,U,1,278
2015,3,41,U,2,203
2015,3,42,E,2,2
2015,3,42,F,1,56
2015,3,42,F,2,96
2015,3,42,G,1,165
2015,3,42,G,2,186
2015,3,42,O,1,7
2015,3,42,O,2,3
2015,3,42,P,1,4
2015,3,42,P,2,1
2015,3,42,U,1,257
2015,3,42,U,2,182
2015,3,43,E,1,1
2015,3,43,E,2,6
2015,3,43,F,1,67
2015,3,43,F,2,63
2015,3,43,G,1,176
2015,3,43,G,2,183
2015,3,43,O,2,3
2015,3,43,P,1,3
2015,3,43,P,2,1
2015,3,43,U,1,242
2015,3,43,U,2,180
2015,3,44,E,1,1
2015,3,44,E,2,5
2015,3,44,F,1,53
2015,3,44,F,2,96
2015,3,44,G,1,177
2015,3,44,G,2,171
2015,3,44,O,1,1
2015,3,44,O,2,2
2015,3,44,P,1,1
2015,3,44,P,2,1
2015,3,44,U,1,197
2015,3,44,U,2,152
2015,3,45,E,2,3
2015,3,45,F,1,56
2015,3,45,F,2,77
2015,3,45,G,1,180
2015,3,45,G,2,161
2015,3,45,O,1,3
2015,3,45,O,2,3
2015,3,45,P,1,1
2015,3,45,P,2,3
2015,3,45,U,1,173
2015,3,45,U,2,142
2015,3,46,E,2,5
2015,3,46,F,1,67
2015,3,46,F,2,70
2015,3,46,G,1,163
2015,3,46,G,2,153
2015,3,46,O,1,6
2015,3,46,O,2,2
2015,3,46,P,1,5
2015,3,46,P,2,5
2015,3,46,U,1,164
2015,3,46,U,2,138
2015,3,47,E,2,3
2015,3,47,F,1,56
2015,3,47,F,2,69
2015,3,47,G,1,167
2015,3,47,G,2,142
2015,3,47,O,1,2
2015,3,47,O,2,5
2015,3,47,P,1,3
2015,3,47,P,2,1
2015,3,47,U,1,183
2015,3,47,U,2,160
2015,3,48,E,1,4
2015,3,48,E,2,6
2015,3,48,F,1,76
2015,3,48,F,2,94
2015,3,48,G,1,188
2015,3,48,G,2,164
2015,3,48,O,1,3
2015,3,48,O,2,2
2015,3,48,P,1,4
2015,3,48,P,2,1
2015,3,48,U,1,183
2015,3,48,U,2,137
2015,3,49,E,1,1
2015,3,49,E,2,10
2015,3,49,F,1,65
2015,3,49,F,2,94
2015,3,49,G,1,155
2015,3,49,G,2,129
2015,3,49,O,1,4
2015,3,49,O,2,1
2015,3,49,P,1,6
2015,3,49,P,2,4
2015,3,49,U,1,167
2015,3,49,U,2,131
2015,3,50,E,1,1
2015,3,50,E,2,8
2015,3,50,F,1,67
2015,3,50,F,2,91
2015,3,50,G,1,177
2015,3,50,G,2,157
2015,3,50,O,1,4
2015,3,50,P,1,1
2015,3,50,P,2,1
2015,3,50,U,1,173
2015,3,50,U,2,110
2015,3,51,E,1,5
2015,3,51,E,2,8
2015,3,51,F,1,62
2015,3,51,F,2,85
2015,3,51,G,1,156
2015,3,51,G,2,132
2015,3,51,O,1,3
2015,3,51,O,2,1
2015,3,51,P,1,2
2015,3,51,U,1,147
2015,3,51,U,2,97
2015,3,52,E,1,1
2015,3,52,E,2,9
2015,3,52,F,1,55
2015,3,52,F,2,75
2015,3,52,G,1,115
2015,3,52,G,2,119
2015,3,52,O,1,2
2015,3,52,O,2,1
2015,3,52,P,1,2
2015,3,52,U,1,143
2015,3,52,U,2,108
2015,3,53,E,1,1
2015,3,53,E,2,10
2015,3,53,F,1,55
2015,3,53,F,2,77
2015,3,53,G,1,137
2015,3,53,G,2,103
2015,3,53,L,1,1
2015,3,53,O,1,3
2015,3,53,O,2,1
2015,3,53,P,1,2
2015,3,53,U,1,115
2015,3,53,U,2,73
2015,3,54,E,1,3
2015,3,54,E,2,12
2015,3,54,F,1,68
2015,3,54,F,2,76
2015,3,54,G,1,135
2015,3,54,G,2,98
2015,3,54,O,2,1
2015,3,54,P,1,4
2015,3,54,U,1,95
2015,3,54,U,2,85
2015,3,55,E,1,1
2015,3,55,E,2,11
2015,3,55,F,1,50
2015,3,55,F,2,66
2015,3,55,G,1,121
2015,3,55,G,2,88
2015,3,55,L,1,1
2015,3,55,O,1,1
2015,3,55,O,2,1
2015,3,55,P,1,1
2015,3,55,U,1,102
2015,3,55,U,2,85
2015,3,56,E,1,3
2015,3,56,E,2,9
2015,3,56,F,1,62
2015,3,56,F,2,67
2015,3,56,G,1,115
2015,3,56,G,2,101
2015,3,56,L,2,1
2015,3,56,O,2,1
2015,3,56,P,1,1
2015,3,56,P,2,2
2015,3,56,U,1,96
2015,3,56,U,2,81
2015,3,57,E,1,1
2015,3,57,E,2,14
2015,3,57,F,1,48
2015,3,57,F,2,60
2015,3,57,G,1,106
2015,3,57,G,2,98
2015,3,57,L,1,1
2015,3,57,O,1,1
2015,3,57,P,1,2
2015,3,57,U,1,107
2015,3,57,U,2,74
2015,3,58,E,1,2
2015,3,58,E,2,16
2015,3,58,F,1,61
2015,3,58,F,2,59
2015,3,58,G,1,121
2015,3,58,G,2,90
2015,3,58,P,1,4
2015,3,58,P,2,2
2015,3,58,U,1,108
2015,3,58,U,2,65
2015,3,59,E,1,2
2015,3,59,E,2,14
2015,3,59,F,1,48
2015,3,59,F,2,65
2015,3,59,G,1,112
2015,3,59,G,2,104
2015,3,59,L,1,1
2015,3,59,O,2,2
2015,3,59,P,1,2
2015,3,59,P,2,2
2015,3,59,U,1,90
2015,3,59,U,2,74
2015,3,60,E,1,4
2015,3,60,E,2,12
2015,3,60,F,1,44
2015,3,60,F,2,57
2015,3,60,G,1,97
2015,3,60,G,2,91
2015,3,60,O,1,1
2015,3,60,O,2,2
2015,3,60,P,1,3
2015,3,60,U,1,95
2015,3,60,U,2,77
2015,3,61,E,1,5
2015,3,61,E,2,18
2015,3,61,F,1,45
2015,3,61,F,2,63
2015,3,61,G,1,100
2015,3,61,G,2,101
2015,3,61,L,1,1
2015,3,61,L,2,1
2015,3,61,P,1,1
2015,3,61,P,2,2
2015,3,61,U,1,67
2015,3,61,U,2,69
2015,3,62,E,1,3
2015,3,62,E,2,19
2015,3,62,F,1,42
2015,3,62,F,2,73
2015,3,62,G,1,103
2015,3,62,G,2,76
2015,3,62,L,1,1
2015,3,62,O,1,1
2015,3,62,O,2,1
2015,3,62,P,1,2
2015,3,62,U,1,77
2015,3,62,U,2,54
2015,3,63,E,1,6
2015,3,63,E,2,15
2015,3,63,F,1,49
2015,3,63,F,2,58
2015,3,63,G,1,63
2015,3,63,G,2,73
2015,3,63,O,1,1
2015,3,63,P,1,2
2015,3,63,U,1,84
2015,3,63,U,2,52
2015,3,64,E,1,2
2015,3,64,E,2,30
2015,3,64,F,1,33
2015,3,64,F,2,81
2015,3,64,G,1,80
2015,3,64,G,2,79
2015,3,64,P,1,1
2015,3,64,P,2,2
2015,3,64,U,1,67
2015,3,64,U,2,55
2015,3,65,E,1,8
2015,3,65,E,2,20
2015,3,65,F,1,48
2015,3,65,F,2,65
2015,3,65,G,1,64
2015,3,65,G,2,68
2015,3,65,P,1,2
2015,3,65,U,1,62
2015,3,65,U,2,33
2015,3,66,E,1,6
2015,3,66,E,2,27
2015,3,66,F,1,49
2015,3,66,F,2,63
2015,3,66,G,1,96
2015,3,66,G,2,69
2015,3,66,L,2,1
2015,3,66,P,1,1
2015,3,66,U,1,49
2015,3,66,U,2,36
2015,3,67,E,1,7
2015,3,67,E,2,18
2015,3,67,F,1,49
2015,3,67,F,2,71
2015,3,67,G,1,93
2015,3,67,G,2,68
2015,3,67,O,1,1
2015,3,67,U,1,51
2015,3,67,U,2,30
2015,3,68,E,1,6
2015,3,68,E,2,23
2015,3,68,F,1,71
2015,3,68,F,2,81
2015,3,68,G,1,92
2015,3,68,G,2,62
2015,3,68,L,1,2
2015,3,68,P,1,3
2015,3,68,U,1,32
2015,3,68,U,2,25
2015,3,69,E,1,6
2015,3,69,E,2,31
2015,3,69,F,1,50
2015,3,69,F,2,81
2015,3,69,G,1,80
2015,3,69,G,2,48
2015,3,69,O,2,1
2015,3,69,P,2,1
2015,3,69,U,1,38
2015,3,69,U,2,30
2015,3,70,E,1,9
2015,3,70,E,2,34
2015,3,70,F,1,60
2015,3,70,F,2,68
2015,3,70,G,1,82
2015,3,70,G,2,62
2015,3,70,U,1,31
2015,3,70,U,2,24
2015,3,71,E,1,7
2015,3,71,E,2,32
2015,3,71,F,1,36
2015,3,71,F,2,60
2015,3,71,G,1,64
2015,3,71,G,2,49
2015,3,71,O,1,1
2015,3,71,U,1,40
2015,3,71,U,2,14
2015,3,72,E,1,16
2015,3,72,E,2,27
2015,3,72,F,1,45
2015,3,72,F,2,63
2015,3,72,G,1,68
2015,3,72,G,2,41
2015,3,72,O,1,1
2015,3,72,P,1,1
2015,3,72,U,1,28
2015,3,72,U,2,15
2015,3,73,E,1,9
2015,3,73,E,2,21
2015,3,73,F,1,37
2015,3,73,F,2,35
2015,3,73,G,1,52
2015,3,73,G,2,37
2015,3,73,O,2,1
2015,3,73,U,1,16
2015,3,73,U,2,9
2015,3,74,E,1,10
2015,3,74,E,2,31
2015,3,74,F,1,28
2015,3,74,F,2,42
2015,3,74,G,1,39
2015,3,74,G,2,25
2015,3,74,L,1,1
2015,3,74,O,1,1
